CUSTOMER_ID,AGE,GENDER,CITY,PLAN_TYPE
CUST08587,77,Male,South Staceytown,Standard
CUST08588,19,Male,North Christopher,Gold
CUST08589,27,Female,Lake Mary,Gold
CUST08590,49,Male,Roberttown,Bronze
CUST08591,83,Male,Watkinsland,Standard
CUST08592,69,Male,West Nicolestad,Standard
CUST08593,49,Female,West Nicole,Bronze
CUST08594,45,Female,Davilaburgh,Silver
CUST08595,49,Female,Gilbertfort,Gold
CUST08596,51,Female,Lake Michelle,Silver
CUST08597,75,Male,East Robert,Gold
CUST08598,76,Female,Robinsonfurt,Gold
CUST08599,30,Male,Jessicastad,Gold
CUST08600,42,Male,Lake Tammyport,Standard
CUST08601,73,Male,West Kimberlyport,Bronze
CUST08602,65,Female,Samanthaport,Gold
CUST08603,85,Male,Lake Harry,Bronze
CUST08604,50,Male,Lake Nicole,Bronze
CUST08605,40,Male,Danielside,Bronze
CUST08606,75,Male,New Lisaton,Silver
CUST08607,18,Female,Port Karenview,Gold
CUST08608,29,Male,Lake Audreytown,Gold
CUST08609,51,Female,Dunnberg,Bronze
CUST08610,29,Male,South Wendyfort,Standard
CUST08611,23,Male,South Michaelburgh,Silver
CUST08612,56,Male,Port Bridgetfort,Silver
CUST08613,57,Male,Batesberg,Gold
CUST08614,38,Male,Elizabethmouth,Standard
CUST08615,26,Female,South Ryan,Gold
CUST08616,40,Female,Luisland,Bronze
CUST08617,41,Female,Joycemouth,Standard
CUST08618,76,Female,Andrewland,Silver
CUST08619,85,Male,Port Luis,Standard
CUST08620,20,Male,Bentonton,Gold
CUST08621,27,Male,Gregorymouth,Standard
CUST08622,64,Male,New Daveland,Gold
CUST08623,81,Female,New Michellefurt,Standard
CUST08624,82,Male,Lake Loriville,Standard
CUST08625,69,Female,Lake Christinastad,Standard
CUST08626,67,Male,Loganborough,Standard
CUST08627,72,Female,Davisview,Standard
CUST08628,62,Male,West Nancyport,Standard
CUST08629,50,Male,Kristenland,Bronze
CUST08630,58,Female,East Curtis,Silver
CUST08631,19,Female,Floydtown,Bronze
CUST08632,67,Female,Port Victoria,Bronze
CUST08633,52,Male,Port Sonyaland,Silver
CUST08634,76,Female,North Peter,Gold
CUST08635,73,Female,Wilsonfurt,Gold
CUST08636,44,Female,Valdezton,Bronze
CUST08637,38,Male,Stoneland,Standard
CUST08638,30,Female,Garrettstad,Gold
CUST08639,78,Male,Lake Tinaton,Silver
CUST08640,63,Male,South Nancystad,Gold
CUST08641,31,Male,New Meganstad,Standard
CUST08642,21,Male,East Lisaburgh,Silver
CUST08643,29,Female,South Loriborough,Standard
CUST08644,54,Female,Banksburgh,Bronze
CUST08645,78,Female,Lake Sonia,Bronze
CUST08646,66,Male,Smallhaven,Bronze
CUST08647,56,Male,Bakerfurt,Bronze
CUST08648,21,Female,Port Jenniferside,Bronze
CUST08649,77,Male,Harringtonhaven,Standard
CUST08650,58,Female,South Yolandaport,Bronze
CUST08651,46,Male,Paulaside,Bronze
CUST08652,67,Male,Phamburgh,Standard
CUST08653,43,Male,Stanleybury,Bronze
CUST08654,28,Female,Richardsburgh,Bronze
CUST08655,67,Female,Michaelville,Gold
CUST08656,65,Male,Georgebury,Silver
CUST08657,44,Male,New Jimmy,Gold
CUST08658,76,Female,Juliaberg,Standard
CUST08659,43,Male,Debrachester,Silver
CUST08660,62,Male,Reyesmouth,Standard
CUST08661,42,Male,New Shelby,Standard
CUST08662,66,Male,Robertview,Standard
CUST08663,69,Female,South Elizabethville,Standard
CUST08664,66,Female,Sharonburgh,Standard
CUST08665,23,Female,West Brian,Gold
CUST08666,60,Male,Mahoneyhaven,Silver
CUST08667,72,Male,West Gabriellaview,Standard
CUST08668,29,Male,East Lisaview,Standard
CUST08669,52,Male,South Joseph,Bronze
CUST08670,79,Female,Parkerport,Silver
CUST08671,22,Female,Arellanoton,Bronze
CUST08672,38,Male,Lake Sonyashire,Silver
CUST08673,83,Female,Goodmanmouth,Bronze
CUST08674,53,Male,Fullerville,Standard
CUST08675,41,Female,South Christopherland,Silver
CUST08676,35,Male,Reyesbury,Gold
CUST08677,84,Female,Danaberg,Standard
CUST08678,69,Male,Lake Roberta,Standard
CUST08679,29,Female,Port Lindsay,Gold
CUST08680,63,Female,North David,Gold
CUST08681,49,Female,Millston,Bronze
CUST08682,60,Female,New Aaronton,Standard
CUST08683,39,Female,Robertborough,Silver
CUST08684,58,Female,New Scott,Gold
CUST08685,37,Male,Laurenton,Silver
CUST08686,81,Female,North Michaelside,Standard
CUST08687,35,Male,North Stacy,Silver
CUST08688,55,Female,Jefferybury,Silver
CUST08689,56,Male,Lake Maria,Standard
CUST08690,66,Female,Lake Rachel,Silver
CUST08691,36,Female,New Emilytown,Silver
CUST08692,27,Female,New Matthew,Standard
CUST08693,36,Female,South Wanda,Bronze
CUST08694,26,Female,Port Jessicachester,Bronze
CUST08695,46,Male,Sotoberg,Standard
CUST08696,38,Male,Josephshire,Standard
CUST08697,64,Male,Norrisfurt,Gold
CUST08698,22,Male,Kathleenchester,Standard
CUST08699,84,Female,Josephport,Bronze
CUST08700,26,Female,Lake Nathaniel,Standard
CUST08701,21,Female,Trevortown,Standard
CUST08702,48,Male,Millershire,Standard
CUST08703,65,Male,North Bethstad,Bronze
CUST08704,85,Female,Zacharyton,Silver
CUST08705,72,Male,East Michael,Gold
CUST08706,44,Male,South Christineberg,Standard
CUST08707,40,Male,Fitzpatrickstad,Silver
CUST08708,65,Female,Reedhaven,Bronze
CUST08709,58,Female,West Jessica,Silver
CUST08710,51,Male,Lake Tyler,Standard
CUST08711,50,Female,Maryfurt,Silver
CUST08712,84,Male,West Marcusburgh,Gold
CUST08713,50,Female,Lake Dustinmouth,Silver
CUST08714,64,Female,South Patrickchester,Standard
CUST08715,31,Female,East Jeffreyview,Bronze
CUST08716,33,Female,West Melissa,Silver
CUST08717,21,Male,Julieville,Silver
CUST08718,59,Male,West Alex,Standard
CUST08719,54,Female,Christopherfort,Bronze
CUST08720,35,Female,Jeffreyville,Bronze
CUST08721,48,Male,Alexandriachester,Silver
CUST08722,29,Female,Sheriville,Silver
CUST08723,40,Female,Adkinsfurt,Gold
CUST08724,57,Male,Lake Patricia,Standard
CUST08725,51,Male,East Anna,Gold
CUST08726,37,Female,Ericatown,Silver
CUST08727,85,Male,Hendersonside,Gold
CUST08728,83,Male,Port Alexis,Standard
CUST08729,59,Female,Johnnyport,Silver
CUST08730,41,Male,South Steven,Bronze
CUST08731,58,Male,East Isaac,Silver
CUST08732,50,Male,North Ginaside,Standard
CUST08733,39,Female,Fritzfort,Silver
CUST08734,77,Female,Virginiaville,Silver
CUST08735,28,Female,New Danielle,Gold
CUST08736,70,Male,East Stephanie,Standard
CUST08737,25,Male,Danielview,Silver
CUST08738,55,Female,South Victoriaville,Silver
CUST08739,37,Female,Erinville,Gold
CUST08740,48,Male,Gonzalesside,Bronze
CUST08741,66,Female,Gibsonchester,Silver
CUST08742,39,Male,Kevinside,Silver
CUST08743,34,Female,Chaneyland,Gold
CUST08744,19,Male,New Katherine,Gold
CUST08745,31,Male,West Johnton,Bronze
CUST08746,24,Male,West Markmouth,Bronze
CUST08747,43,Female,Quinnside,Standard
CUST08748,68,Male,Lake Kennethfurt,Bronze
CUST08749,70,Female,Freemantown,Gold
CUST08750,43,Female,Wesleybury,Bronze
CUST08751,64,Female,Staceymouth,Silver
CUST08752,54,Female,Reidtown,Gold
CUST08753,36,Male,Jonathanborough,Bronze
CUST08754,41,Female,Pateltown,Standard
CUST08755,61,Male,Simsmouth,Silver
CUST08756,84,Male,Jasonshire,Bronze
CUST08757,52,Male,Port Coreyburgh,Gold
CUST08758,68,Male,New Gregory,Silver
CUST08759,36,Female,East Jonathanchester,Bronze
CUST08760,41,Female,Christinestad,Bronze
CUST08761,39,Female,North Taylor,Gold
CUST08762,67,Female,New Jamesmouth,Bronze
CUST08763,47,Female,East Matthew,Standard
CUST08764,29,Female,Garyview,Standard
CUST08765,72,Male,East Keith,Gold
CUST08766,59,Male,Castroborough,Silver
CUST08767,55,Female,East Christopher,Bronze
CUST08768,52,Female,Curryshire,Gold
CUST08769,80,Female,Jenniferfort,Bronze
CUST08770,31,Female,Lake Steven,Silver
CUST08771,41,Female,Sydneyview,Gold
CUST08772,61,Female,Lake Ann,Silver
CUST08773,67,Female,Foxside,Silver
CUST08774,69,Female,West Haleybury,Standard
CUST08775,26,Female,Mitchellville,Silver
CUST08776,28,Male,West Gregoryshire,Silver
CUST08777,42,Male,Port Brandon,Silver
CUST08778,83,Male,Lake Elizabethchester,Standard
CUST08779,81,Male,Carlosbury,Bronze
CUST08780,37,Female,West Thomas,Standard
CUST08781,64,Male,Julieton,Standard
CUST08782,35,Female,Erikaborough,Silver
CUST08783,77,Male,Bryantville,Bronze
CUST08784,74,Male,West Thomas,Standard
CUST08785,71,Female,South Yvetteville,Gold
CUST08786,29,Male,West Joseph,Gold
CUST08787,83,Female,Suarezfurt,Standard
CUST08788,76,Male,Palmerstad,Gold
CUST08789,82,Male,Susanside,Standard
CUST08790,76,Male,Smithhaven,Standard
CUST08791,36,Male,Lake Brandishire,Silver
CUST08792,31,Female,West Ryan,Silver
CUST08793,65,Female,North Georgeview,Bronze
CUST08794,76,Male,Lake Vanessa,Standard
CUST08795,77,Female,Port Brandonfurt,Silver
CUST08796,48,Female,Lake Matthewbury,Standard
CUST08797,50,Female,North Ericfort,Standard
CUST08798,34,Male,Lake Andrewville,Silver
CUST08799,65,Female,Kleinland,Gold
CUST08800,54,Male,Debrashire,Bronze
CUST08801,78,Male,Port Alexandrafurt,Silver
CUST08802,65,Male,Laurabury,Gold
CUST08803,84,Female,East Shannonville,Standard
CUST08804,57,Female,West Debrastad,Bronze
CUST08805,44,Male,Rodriguezton,Standard
CUST08806,77,Female,North Evan,Bronze
CUST08807,53,Female,Nicholasside,Silver
CUST08808,44,Female,New Michael,Standard
CUST08809,61,Female,South Robertville,Gold
CUST08810,32,Male,New Katherineburgh,Silver
CUST08811,85,Male,North Mark,Silver
CUST08812,20,Female,New Brianborough,Silver
CUST08813,34,Male,East Nathanville,Silver
CUST08814,53,Female,New Breanna,Bronze
CUST08815,65,Male,Debraburgh,Silver
CUST08816,21,Female,Port Travishaven,Silver
CUST08817,35,Male,Gonzalezborough,Gold
CUST08818,59,Female,Smithshire,Standard
CUST08819,66,Male,Hutchinsonville,Silver
CUST08820,52,Male,West Jeremytown,Bronze
CUST08821,39,Female,Mcdonaldchester,Bronze
CUST08822,53,Female,East Michaelmouth,Silver
CUST08823,23,Female,Monicaton,Silver
CUST08824,81,Male,Williamstad,Gold
CUST08825,77,Female,Lake Christinachester,Bronze
CUST08826,57,Male,West Stacey,Silver
CUST08827,57,Male,Lake Michelle,Gold
CUST08828,21,Male,Bartlettland,Gold
CUST08829,55,Female,Jesseton,Silver
CUST08830,79,Male,Jessicahaven,Gold
CUST08831,47,Male,New Samuelburgh,Standard
CUST08832,66,Female,Davidville,Gold
CUST08833,74,Male,New Maryport,Bronze
CUST08834,51,Female,Scottborough,Silver
CUST08835,40,Female,Riggsport,Standard
CUST08836,47,Female,Ericchester,Gold
CUST08837,85,Male,Carterside,Bronze
CUST08838,75,Male,East Michael,Silver
CUST08839,65,Male,Lake Kevinville,Gold
CUST08840,20,Female,Coreyview,Gold
CUST08841,85,Male,Port Heatherside,Standard
CUST08842,39,Male,Meyerborough,Bronze
CUST08843,84,Male,South Eddiebury,Gold
CUST08844,75,Male,East Connorfort,Bronze
CUST08845,74,Male,Jessicaport,Standard
CUST08846,78,Female,West Lisa,Standard
CUST08847,27,Female,New Jennifershire,Standard
CUST08848,54,Male,North Gregoryberg,Standard
CUST08849,25,Male,Johnsonton,Bronze
CUST08850,72,Female,Lewischester,Bronze
CUST08851,42,Female,South Ashleyport,Silver
CUST08852,31,Female,Traciton,Bronze
CUST08853,45,Male,Johnside,Silver
CUST08854,73,Male,Lake Katherineshire,Silver
CUST08855,43,Female,West Jonathanchester,Bronze
CUST08856,69,Female,Shelleymouth,Bronze
CUST08857,34,Female,New Latoya,Standard
CUST08858,42,Female,Smithborough,Silver
CUST08859,22,Male,New Shane,Bronze
CUST08860,35,Female,Wardtown,Standard
CUST08861,25,Male,Dianeburgh,Standard
CUST08862,36,Male,New Jenniferburgh,Bronze
CUST08863,28,Male,East John,Silver
CUST08864,48,Female,Meganstad,Silver
CUST08865,24,Male,Phillipbury,Bronze
CUST08866,75,Male,West Emily,Bronze
CUST08867,80,Female,Alexbury,Gold
CUST08868,48,Female,Armstrongton,Standard
CUST08869,83,Female,Xavierview,Standard
CUST08870,20,Male,New Bradleychester,Gold
CUST08871,82,Male,Greerport,Standard
CUST08872,28,Female,Gonzalezshire,Silver
CUST08873,60,Female,Jasonhaven,Bronze
CUST08874,21,Female,Port Marthahaven,Standard
CUST08875,46,Female,Derekport,Standard
CUST08876,54,Female,New Leah,Standard
CUST08877,31,Male,Donnaland,Standard
CUST08878,60,Female,New Rodneybury,Gold
CUST08879,28,Male,Wendyberg,Bronze
CUST08880,57,Female,Port David,Standard
CUST08881,21,Female,Jeffreyhaven,Silver
CUST08882,35,Male,Johnsonborough,Gold
CUST08883,27,Female,Josephbury,Bronze
CUST08884,85,Female,Garciamouth,Standard
CUST08885,36,Female,Johnsonborough,Gold
CUST08886,67,Female,Tranfurt,Gold
CUST08887,64,Female,Keithburgh,Standard
CUST08888,79,Male,Leonardtown,Silver
CUST08889,35,Male,Stephensfurt,Silver
CUST08890,85,Female,Matthewsshire,Silver
CUST08891,24,Female,Juarezfort,Bronze
CUST08892,70,Male,Carpenterhaven,Bronze
CUST08893,74,Female,West Stephenstad,Silver
CUST08894,69,Male,Courtneymouth,Standard
CUST08895,25,Female,New Jasmineton,Bronze
CUST08896,66,Male,Elizabethton,Silver
CUST08897,48,Male,Port Lisa,Bronze
CUST08898,52,Male,North Karenhaven,Bronze
CUST08899,84,Male,Cainburgh,Standard
CUST08900,34,Female,Chavezland,Bronze
CUST08901,78,Female,North Heidi,Bronze
CUST08902,60,Female,West Erikland,Gold
CUST08903,18,Female,North Tammy,Gold
CUST08904,66,Female,West Christopher,Standard
CUST08905,45,Male,Williamville,Silver
CUST08906,84,Male,Rossport,Standard
CUST08907,27,Male,Griffinton,Silver
CUST08908,58,Female,Hernandezstad,Standard
CUST08909,28,Male,New Cindyport,Standard
CUST08910,32,Male,New Aaronville,Silver
CUST08911,75,Male,South Stacy,Gold
CUST08912,58,Male,Carolynside,Silver
CUST08913,27,Male,East Zacharybury,Standard
CUST08914,29,Male,New Judyton,Gold
CUST08915,32,Male,West Kellyside,Gold
CUST08916,81,Male,Edwardsfort,Bronze
CUST08917,75,Female,West Michaelstad,Silver
CUST08918,48,Female,Priceport,Standard
CUST08919,75,Male,Donhaven,Bronze
CUST08920,57,Male,East Brian,Bronze
CUST08921,71,Male,Hallburgh,Standard
CUST08922,63,Female,West Raymondchester,Gold
CUST08923,44,Male,East Robertbury,Gold
CUST08924,43,Male,West Adamfurt,Silver
CUST08925,58,Female,South Moniquehaven,Silver
CUST08926,21,Male,Markport,Gold
CUST08927,30,Male,Sotohaven,Bronze
CUST08928,47,Male,Port Brianstad,Standard
CUST08929,72,Male,Angelaborough,Standard
CUST08930,72,Male,North Heather,Bronze
CUST08931,49,Male,East Joshuaton,Gold
CUST08932,53,Female,Cookshire,Silver
CUST08933,65,Female,Kristaside,Silver
CUST08934,59,Female,Craigview,Silver
CUST08935,67,Female,Isabelstad,Silver
CUST08936,44,Male,Dawnton,Bronze
CUST08937,85,Male,Loriside,Gold
CUST08938,54,Male,South Connieburgh,Bronze
CUST08939,62,Female,Lake Victoria,Gold
CUST08940,19,Female,South Hayley,Gold
CUST08941,53,Male,Walkerland,Silver
CUST08942,77,Male,West Sonyabury,Gold
CUST08943,55,Female,Lake Charlesfurt,Gold
CUST08944,27,Female,Calvinchester,Silver
CUST08945,82,Male,North Steve,Standard
CUST08946,51,Male,Ronaldtown,Silver
CUST08947,79,Female,Lake Jennifer,Gold
CUST08948,26,Female,Mckinneyview,Gold
CUST08949,59,Male,South Kelly,Standard
CUST08950,30,Female,North Zacharytown,Silver
CUST08951,49,Female,Lake Gregory,Silver
CUST08952,68,Male,Pamelaburgh,Silver
CUST08953,22,Male,Lake Rubenville,Silver
CUST08954,27,Female,Yvonneland,Silver
CUST08955,69,Male,Reyesshire,Silver
CUST08956,39,Male,East Kristin,Gold
CUST08957,83,Female,Ashleyborough,Gold
CUST08958,35,Male,Taylorhaven,Silver
CUST08959,26,Male,Davidville,Standard
CUST08960,20,Male,Dianatown,Bronze
CUST08961,45,Male,Nicolefort,Silver
CUST08962,59,Female,North Kerri,Gold
CUST08963,42,Female,Port Pamelabury,Gold
CUST08964,80,Male,East Pattyview,Silver
CUST08965,40,Male,Kyleburgh,Silver
CUST08966,37,Female,West Nathan,Bronze
CUST08967,23,Male,East Francisco,Standard
CUST08968,61,Female,East Wayne,Gold
CUST08969,76,Male,Coreyville,Silver
CUST08970,37,Female,Smithmouth,Bronze
CUST08971,62,Female,North Elizabeth,Bronze
CUST08972,67,Female,Port Matthew,Bronze
CUST08973,21,Male,Lake Christopher,Bronze
CUST08974,82,Female,Port Kayla,Gold
CUST08975,41,Male,Thomasborough,Silver
CUST08976,85,Female,Port Donald,Standard
CUST08977,62,Male,Lake Danielside,Gold
CUST08978,30,Male,New Sean,Standard
CUST08979,75,Female,North Bryan,Bronze
CUST08980,83,Female,East Brucebury,Gold
CUST08981,57,Male,New Dawn,Standard
CUST08982,22,Male,Andrewview,Standard
CUST08983,73,Female,New Kimberlyfurt,Bronze
CUST08984,69,Male,North Stacie,Silver
CUST08985,64,Male,West Hector,Bronze
CUST08986,54,Male,West Alexis,Standard
CUST08987,82,Female,Lake Georgefort,Standard
CUST08988,26,Male,Emilyberg,Bronze
CUST08989,67,Female,New Shelbyborough,Bronze
CUST08990,30,Female,South April,Standard
CUST08991,66,Female,Westtown,Silver
CUST08992,22,Male,East Laura,Silver
CUST08993,24,Female,South Jacqueline,Standard
CUST08994,39,Male,South Markville,Silver
CUST08995,70,Male,Estradaville,Bronze
CUST08996,61,Male,Garyside,Gold
CUST08997,50,Male,Jeffreyberg,Silver
CUST08998,32,Female,South Miranda,Bronze
CUST08999,30,Male,North Conniehaven,Bronze
CUST09000,28,Male,East Charlesberg,Gold
CUST09001,23,Female,South Douglas,Silver
CUST09002,68,Male,Rothstad,Silver
CUST09003,76,Male,West Paul,Silver
CUST09004,79,Male,Clarkfort,Bronze
CUST09005,84,Male,Rojasside,Silver
CUST09006,32,Male,South Denise,Bronze
CUST09007,70,Female,South Samantha,Bronze
CUST09008,19,Male,Anthonyberg,Silver
CUST09009,42,Male,Toddmouth,Bronze
CUST09010,46,Female,Port Vanessa,Gold
CUST09011,42,Female,Fuentesville,Standard
CUST09012,65,Female,East Chadmouth,Bronze
CUST09013,53,Male,South Craig,Standard
CUST09014,46,Female,New Barbaraborough,Standard
CUST09015,30,Female,Veronicabury,Silver
CUST09016,32,Male,Margarethaven,Bronze
CUST09017,55,Male,West Jose,Silver
CUST09018,58,Male,Vasquezfurt,Standard
CUST09019,57,Male,Wilsonville,Gold
CUST09020,45,Male,South Michaelton,Standard
CUST09021,63,Female,Smithbury,Silver
CUST09022,57,Female,West Jonathan,Silver
CUST09023,61,Female,South Steven,Gold
CUST09024,41,Male,North Carrieton,Gold
CUST09025,84,Male,Port Rachel,Silver
CUST09026,36,Male,Ashleyburgh,Silver
CUST09027,66,Male,Christineview,Silver
CUST09028,20,Female,Patelland,Standard
CUST09029,74,Male,Howellside,Standard
CUST09030,22,Female,North Meganmouth,Standard
CUST09031,29,Female,Lake Rickyville,Silver
CUST09032,78,Male,Nicholasville,Gold
CUST09033,56,Male,Ryanville,Standard
CUST09034,85,Female,Medinahaven,Bronze
CUST09035,76,Male,North Amber,Gold
CUST09036,30,Female,North Angelafort,Bronze
CUST09037,56,Female,Saraborough,Bronze
CUST09038,54,Male,East Timothyhaven,Gold
CUST09039,55,Female,East Brandon,Standard
CUST09040,51,Male,South Ronaldland,Silver
CUST09041,47,Male,South Glennside,Bronze
CUST09042,35,Male,Port Christian,Silver
CUST09043,71,Female,Hopkinsside,Gold
CUST09044,61,Female,Ryanhaven,Silver
CUST09045,67,Male,East Richardbury,Bronze
CUST09046,56,Female,Henryview,Gold
CUST09047,37,Female,New Jeremymouth,Gold
CUST09048,83,Male,Campbellburgh,Silver
CUST09049,52,Female,Paceborough,Standard
CUST09050,25,Female,Simmonshaven,Silver
CUST09051,32,Male,East Angelaborough,Silver
CUST09052,19,Female,South James,Bronze
CUST09053,83,Male,Williamstad,Gold
CUST09054,18,Female,Mackborough,Silver
CUST09055,49,Male,New Stacymouth,Standard
CUST09056,30,Female,West Natalie,Gold
CUST09057,43,Male,East Lindsey,Bronze
CUST09058,64,Male,Andersontown,Standard
CUST09059,35,Male,East Bruceton,Standard
CUST09060,23,Male,North Renee,Bronze
CUST09061,63,Male,Laurenside,Bronze
CUST09062,52,Male,Nicolehaven,Standard
CUST09063,82,Female,Austinmouth,Gold
CUST09064,33,Female,West Joel,Silver
CUST09065,26,Female,Port Julie,Silver
CUST09066,57,Female,North Jacob,Standard
CUST09067,73,Male,South Jennifer,Gold
CUST09068,53,Female,Pricefort,Bronze
CUST09069,48,Male,West Sarahchester,Standard
CUST09070,19,Male,East Krista,Silver
CUST09071,42,Female,Barryhaven,Bronze
CUST09072,73,Female,Port Jonathanchester,Bronze
CUST09073,77,Female,Beverlyberg,Bronze
CUST09074,33,Male,East Deborahland,Gold
CUST09075,31,Female,Jonathanside,Bronze
CUST09076,20,Female,Samuelton,Standard
CUST09077,68,Female,Rangelland,Silver
CUST09078,53,Male,Dukeberg,Silver
CUST09079,35,Male,South Timothyport,Standard
CUST09080,33,Male,Holdenview,Bronze
CUST09081,23,Female,Port Trevormouth,Silver
CUST09082,75,Male,East Elizabeth,Standard
CUST09083,82,Female,West Lisa,Silver
CUST09084,39,Female,Nicholastown,Gold
CUST09085,61,Male,Leborough,Standard
CUST09086,63,Male,Melissamouth,Silver
CUST09087,57,Female,West Christineland,Standard
CUST09088,36,Male,Tuckerchester,Gold
CUST09089,74,Male,Colemanstad,Silver
CUST09090,83,Male,Lamfort,Gold
CUST09091,26,Male,North Melissaton,Silver
CUST09092,35,Male,Barbaramouth,Standard
CUST09093,38,Male,Port Melissaview,Standard
CUST09094,59,Male,Port Sarah,Gold
CUST09095,82,Female,East Craig,Silver
CUST09096,19,Male,South Tiffanychester,Standard
CUST09097,75,Female,Lake Deborahfort,Silver
CUST09098,51,Female,Jorgeburgh,Silver
CUST09099,68,Female,North Stevenside,Silver
CUST09100,45,Male,Port Victoria,Bronze
CUST09101,69,Female,Port Greg,Silver
CUST09102,82,Male,South Larryborough,Bronze
CUST09103,82,Male,Kevinhaven,Standard
CUST09104,55,Female,South Juliafort,Silver
CUST09105,18,Female,South Marie,Standard
CUST09106,56,Female,South Tarashire,Gold
CUST09107,56,Male,Lake Joshuaview,Silver
CUST09108,58,Female,Porterton,Silver
CUST09109,30,Male,South Brandiburgh,Gold
CUST09110,21,Female,New Jessica,Standard
CUST09111,19,Female,Lawrencechester,Bronze
CUST09112,41,Female,Port Michael,Gold
CUST09113,55,Female,East Haleymouth,Silver
CUST09114,28,Female,Jesseton,Gold
CUST09115,84,Female,North Harryshire,Bronze
CUST09116,85,Male,Johnsonstad,Standard
CUST09117,39,Male,Burnsport,Standard
CUST09118,55,Male,Schultzport,Bronze
CUST09119,49,Male,Daniellestad,Standard
CUST09120,25,Female,Johnsonbury,Gold
CUST09121,57,Female,Claudialand,Gold
CUST09122,72,Male,Lopezhaven,Gold
CUST09123,49,Female,West Elizabeth,Bronze
CUST09124,31,Male,Fuentesfort,Bronze
CUST09125,22,Female,Sweeneyport,Standard
CUST09126,32,Male,Heatherfurt,Gold
CUST09127,67,Female,Lake Anthonyfurt,Gold
CUST09128,25,Female,Lake Timothy,Silver
CUST09129,33,Male,Port Melissaside,Gold
CUST09130,77,Male,Mariashire,Gold
CUST09131,69,Female,New Susanmouth,Bronze
CUST09132,45,Male,Port Michaelmouth,Standard
CUST09133,84,Male,Cynthiastad,Standard
CUST09134,25,Female,Lake Derekview,Silver
CUST09135,44,Male,Lake Mark,Bronze
CUST09136,54,Male,New Thomasbury,Gold
CUST09137,69,Male,Perezton,Bronze
CUST09138,45,Male,Fernandezville,Silver
CUST09139,19,Male,Amandashire,Standard
CUST09140,23,Male,Port Shannon,Bronze
CUST09141,45,Male,South Darrenmouth,Silver
CUST09142,85,Male,Phillipshaven,Standard
CUST09143,37,Male,Port Manuel,Gold
CUST09144,23,Male,South Ronald,Bronze
CUST09145,21,Female,North Kristen,Bronze
CUST09146,62,Female,Andreamouth,Bronze
CUST09147,54,Female,South Toddstad,Bronze
CUST09148,18,Female,Garciamouth,Silver
CUST09149,60,Male,Lake Amyfort,Silver
CUST09150,77,Male,Port Sarah,Gold
CUST09151,78,Female,Hayeshaven,Standard
CUST09152,45,Male,Ortegabury,Standard
CUST09153,76,Female,Lake Jacqueline,Standard
CUST09154,48,Female,Port Michaelland,Silver
CUST09155,26,Male,North Johnport,Standard
CUST09156,72,Male,West Danielle,Silver
CUST09157,52,Female,Matthewchester,Silver
CUST09158,64,Female,Allisonville,Standard
CUST09159,43,Male,East Lisa,Gold
CUST09160,51,Female,New Lucas,Silver
CUST09161,24,Male,South Caroline,Gold
CUST09162,68,Male,Port Jenniferhaven,Gold
CUST09163,78,Female,New Alyssamouth,Silver
CUST09164,81,Male,West Brandon,Gold
CUST09165,48,Male,Hernandezton,Silver
CUST09166,28,Male,Amybury,Gold
CUST09167,83,Female,Port Dwayneview,Standard
CUST09168,62,Male,Michaelville,Bronze
CUST09169,27,Female,Jessicaside,Gold
CUST09170,36,Male,North Janetland,Silver
CUST09171,47,Male,North Carla,Bronze
CUST09172,37,Male,Orozcoborough,Bronze
CUST09173,33,Male,Lake Annaside,Standard
CUST09174,37,Female,Terryfurt,Silver
CUST09175,55,Male,North Joelstad,Gold
CUST09176,26,Male,West Jessicaborough,Standard
CUST09177,77,Female,West Karenfort,Gold
CUST09178,47,Female,Angelahaven,Bronze
CUST09179,30,Female,Port Tom,Bronze
CUST09180,80,Male,West Kevin,Bronze
CUST09181,31,Male,Rodriguezhaven,Silver
CUST09182,82,Male,West Michaelmouth,Gold
CUST09183,64,Female,Edwinmouth,Silver
CUST09184,62,Male,New Tina,Silver
CUST09185,57,Male,Whiteside,Gold
CUST09186,31,Male,Hardingstad,Gold
CUST09187,57,Male,Lake Dennisville,Standard
CUST09188,61,Female,South Deborahton,Bronze
CUST09189,61,Female,Port Brenda,Silver
CUST09190,36,Male,Brownport,Gold
CUST09191,41,Female,West Christina,Silver
CUST09192,48,Male,Carrieshire,Bronze
CUST09193,36,Female,North Mariahaven,Gold
CUST09194,79,Male,Huynhshire,Silver
CUST09195,81,Male,Travisstad,Bronze
CUST09196,42,Male,New Karen,Bronze
CUST09197,79,Female,New Christineport,Gold
CUST09198,61,Female,Lake Thomasberg,Bronze
CUST09199,66,Female,Moodymouth,Silver
CUST09200,76,Female,Blackshire,Standard
CUST09201,74,Female,New Ashley,Standard
CUST09202,28,Female,New Anthony,Standard
CUST09203,57,Male,Jesseland,Gold
CUST09204,54,Female,Jacquelinestad,Standard
CUST09205,45,Male,Robertberg,Standard
CUST09206,44,Female,East Caitlin,Silver
CUST09207,62,Female,North Dianamouth,Bronze
CUST09208,77,Male,Annefort,Standard
CUST09209,25,Female,Charlesbury,Silver
CUST09210,42,Female,Barrettmouth,Gold
CUST09211,71,Female,South Sabrinafort,Silver
CUST09212,47,Female,Peterhaven,Silver
CUST09213,51,Male,New Johnton,Silver
CUST09214,50,Female,North Gregoryside,Bronze
